StaffID,StoreID,FirstName,LastName,Position,HireDate,RowHash
52b73567-d9c4-4716-9863-4af696fcff61,6396ee21-ad50-4b0b-97e3-d0b7ad2ab151,Tracy,Buchanan,Cashier,2023-08-31,fb053ca15fcff083e4a0c40b53b70b97
b0db8987-78c0-486f-80a1-f1871678d7cf,7874faf7-fb69-4ae2-a738-b4c599358eeb,Victoria,Shelton,Stocker,2024-04-06,433217b32fbf878f0ebef94fa9cfded4
de259562-a7e7-402d-8b88-1b543608062a,2325976b-ebd3-4af4-ab95-cf6c75dd167e,Mary,Jenkins,Cashier,2024-10-11,d075d880746f775e2af95e1542107591
5d4ff837-08a0-492f-a922-78e3e787b2ca,a412573c-b3f6-4108-9682-f95775c56a2b,Jonathan,Smith,Sales Associate,2023-06-24,5c6be0280f07830080ea0933a35402c3
903a9129-f884-4e99-ac0a-da8ba6f86bed,e65aca15-c7da-4cf0-8f86-97057eb6e41d,Lisa,Nguyen,Manager,2023-07-26,6d041d1aed3d5c52f13ce6700869ad5d
5189bd4f-9b08-48d2-b30f-8017fbb6103d,adfe1367-c650-47bc-ab26-c65be37eb483,Kevin,Torres,Cashier,2023-11-27,831ce41705efd0eac7733a2bf2750021
9d2f1fd5-19f5-429c-b4fe-b09d57138248,a3027ea6-3a7b-4285-9b82-5ab90b244a50,Todd,Black,Sales Associate,2023-08-09,950ab19cb983c60c5b46ee3a3a81bc6a
349749b9-9aaa-4ec7-8099-365f04f14009,57b082e7-cf0c-4a8d-978e-d3dea718b8c4,Jocelyn,Moore,Stocker,2022-12-07,32809a6fd229f2e1f78446da67c5e01a
61a95238-b1db-4fc5-bdf7-b557a46251c6,128c966a-64f4-456d-9fd0-3d628c9d517a,Jacqueline,Hunt,Stocker,2024-07-13,cb8ef5bc5d0768b74a64ae7e903039ec
e516d3f6-3374-40cc-aded-df7bb86bfbb2,17fb2169-7a01-4654-8005-9db3d086ba75,Amanda,Robles,Stocker,2023-08-17,c235fb6aa61aa957be253b80f81433ff
1a2fa443-6529-4ea8-a167-1317eb0cd6ae,674d43e2-b564-4df9-83e0-08d8d378e820,Nicholas,Hancock,Cashier,2024-09-28,8c056c9025b9821b8f0efdc31598c3e6
d4bedbb5-b243-439c-a110-edc88407b963,57b082e7-cf0c-4a8d-978e-d3dea718b8c4,Cheryl,Jacobson,Cashier,2023-06-04,4aa71ad7680e34d9cca7b7f4941fe8ba
fb84f34a-dd28-42a4-9204-330aa30c399e,754ca431-4c26-4237-a234-fb658c2226c4,John,Miller,Cashier,2024-09-24,00916c1e0f6c898a2a0149398245557a
af6d4f0e-f1e7-4ddc-9f21-da40b2672f3f,d44227f2-ae3a-4cf8-9728-df324b9ca0e4,Kelly,Jones,Sales Associate,2024-11-22,a659c286e590134b02f4a664d2db012b
fc75932e-e50f-4b67-8df1-f35d79e35c9f,035dca7b-d212-4a49-8f9f-3bd9aa44f0e6,Corey,Frank,Cashier,2024-12-13,45956d60f0d7a5670de466b14084b072
431d4885-92f0-469a-8d74-a3ec54afee81,a412573c-b3f6-4108-9682-f95775c56a2b,Christina,Porter,Cashier,2023-06-20,62d3b999abe7c919cf21a00fabb5cf7b
d7689380-7ab0-4f4b-a39d-4e33d2b8a18f,cacf17b4-cc76-4a81-a2a1-99b245d85f9e,Alison,Gilbert,Stocker,2024-06-07,97930af534d0bfd5468181ac6d9d1549
0fc7bf5c-8e10-4861-8f20-bf36d864e0b2,066320f6-15d5-4240-b39a-1d9697acf693,Todd,Woodard,Sales Associate,2022-12-03,58f7894e8b621d334823172f2ac90b99
8c703d50-7e5d-418e-b268-149c78c3c881,2d046cbe-43bd-402d-9b0c-0adb463c5111,Kaitlyn,Davies,Cashier,2022-11-17,8951ac6aa6c35e1ae7d05f1c14bdcc02
972850d7-050a-4ca0-938e-e8c9f7201919,2325976b-ebd3-4af4-ab95-cf6c75dd167e,Yolanda,King,Cashier,2023-01-02,a3d300f380d5139328ba064a065dc0d0
4368e711-1552-4144-9820-04266f849c46,128c966a-64f4-456d-9fd0-3d628c9d517a,Frank,Wilson,Cashier,2023-09-16,4238a5c7e1b47b0ccc88ae0a368f01e6
f37ddc7d-7076-48ca-bea8-bed716b88c48,de0add2e-3497-444e-bd97-c641b5754d2e,Tara,Mcneil,Sales Associate,2022-05-14,1a86e60269facd8e37f75a0b064de525
8a6dd717-bb54-4d0e-a12e-aa9055036e2f,9074b54f-8c90-47bd-8850-d5995b99dfd6,Jennifer,Christian,Stocker,2025-03-29,c756464b0f1487ab63ebde61f22bd702
9631fd1e-a0be-4e5e-825a-8f4026d9b168,0481f8c0-ef1b-42c1-b53f-512d8d8db267,Jason,Todd,Sales Associate,2023-02-24,d33db026536ff93e619f4664d2bdb8bc
734e4a2c-0b02-4d85-8bd3-565e5d8a27a9,bcffdf26-2889-4b0d-929a-8e779c6e851b,Keith,Taylor,Manager,2023-05-03,d016ceea8731065dcbb48d53f6ebdd9b
2547d784-8c86-41da-bf40-5a25c1650c23,9745ebde-bd1a-41e4-90f7-9d2cd2bda746,Theresa,Foley,Sales Associate,2022-12-25,1a0b8884ca4ff44bb33fb3a6f0e5f9f2
c16e982c-c0f1-437a-81c4-4ca4f7fecf7b,0481f8c0-ef1b-42c1-b53f-512d8d8db267,Bradley,Evans,Cashier,2022-08-26,96cb4a745043687afae24260f4625452
dbe761fe-8cce-4ac3-a6c1-7fc76da76b1a,7874faf7-fb69-4ae2-a738-b4c599358eeb,Carol,Reed,Sales Associate,2024-05-22,0bb77c3c4607e39dd9badd5c05c52fed
97214873-325a-48c9-8941-5343cf6d3996,6396ee21-ad50-4b0b-97e3-d0b7ad2ab151,Brandon,Leonard,Cashier,2024-03-09,fec72b807b326f4eca361dc7c9e65345
966a41e6-b686-4ae1-bd44-deaa5442e4d4,82e03202-e75b-485c-a987-57c392f25f18,Joel,Young,Sales Associate,2024-12-05,3d4c152629e265c4b248c3bb529a0614
89c096e5-775a-46fd-a270-807f193202e4,0481f8c0-ef1b-42c1-b53f-512d8d8db267,Angela,Sims,Manager,2024-06-10,c5079e0f8ec7a0823c8cc3e4cbad47cf
a40cf047-33e8-425c-b945-8a22ba2c1b80,cacf17b4-cc76-4a81-a2a1-99b245d85f9e,Sharon,Clark,Sales Associate,2023-12-12,f71480629e82e8b3c4d04dec8a1fa1c7
09476d19-b6f0-4c41-b7e1-173bcb7cc472,6396ee21-ad50-4b0b-97e3-d0b7ad2ab151,Erik,Gay,Cashier,2024-08-13,10fa45fa60586e7e4bdd10324bb452b5
375abfcb-150a-499c-92d7-d85012ca2a46,bcffdf26-2889-4b0d-929a-8e779c6e851b,Matthew,Moreno,Manager,2025-01-30,e3f93054b25d8ba8920a825827ab51fd
255facd8-cc9b-4a76-9a52-62c563df5957,2325976b-ebd3-4af4-ab95-cf6c75dd167e,Steve,Kelly,Cashier,2024-09-06,bbe0c0642b3bca54dde54fc8738d377f
725e2204-310d-4f85-a584-a4b12eae404d,9baedba2-7d8f-482a-91c0-53cf8f987158,Patricia,Floyd,Cashier,2024-02-15,ea22d3a123adb9d58b5a9f56df7fbea9
4f0feb4a-0d76-40cc-833e-fa7b75d7fcc2,876d3f78-e0fd-4ed9-94e2-95f1f49a6678,Sherry,Moore,Manager,2022-09-25,aabd0a140ebba3fce2002e9f92eb710a
7f59cc7f-8aca-4997-b691-43a0e5af84d7,dea48fdc-5533-48f4-9d69-3e89b5fa379e,Allison,Campbell,Sales Associate,2023-12-07,ff7ba99afd422f22516c532e1ad86a86
a4e44c86-c7d1-4e18-8703-a38a6180f12c,876d3f78-e0fd-4ed9-94e2-95f1f49a6678,Natasha,Acosta,Stocker,2024-09-22,0e76f3519060753cb27e85cc0434acc6
a5768f83-c1be-47cc-9715-f528309d38e6,3c32b582-67e5-49c3-affc-7e44572ba0ae,Alexandra,Hubbard,Stocker,2024-10-04,874f8265980924b57ea8d85981497584
9b4895fa-2305-4e88-ace1-f52ac680d1a3,bbcd1342-0d08-4318-ae1f-7e2ff8d83071,Janice,Lane,Sales Associate,2025-03-14,e2920c2abcb807537f077d36ba9d8f6b
2cc0d2e8-f3ba-48db-b1f8-f2a952f61a28,c8a6eaf0-cf95-4b23-9b68-cf0190892dda,Clarence,Martinez,Cashier,2022-10-13,a6b8e442d57794f600392dda5f532381
1f2399bb-1f18-4303-b327-f4a021bfee1d,d826fea5-d663-4b8b-a010-a7b330fd9922,Lauren,Guzman,Sales Associate,2023-07-05,bf874d1e82df89cc2e64b8d5fcc32764
0be3bb8c-5f3d-48d5-8ce3-62da8c624687,68a7d329-0366-49ce-986b-f2741f43d010,Howard,Wilson,Stocker,2024-09-28,375ca1c2de04f99be932de66582598d2
961155b7-1be7-4e83-9bfe-05d483b600b3,128c966a-64f4-456d-9fd0-3d628c9d517a,Joe,Taylor,Cashier,2025-02-03,92d42868c8b753ca31984cc7495215cb
240ebfdc-4c6b-4941-951f-2bceeae121a2,a87d51a3-8ba7-4050-a5ae-3c0e1e33ad7f,Aaron,Scott,Cashier,2023-03-19,3a4660ca72f32121160eeb0051a12329
844a93ac-de17-401d-8cad-0a2b09a15784,2d046cbe-43bd-402d-9b0c-0adb463c5111,Diane,Chapman,Cashier,2025-02-23,b580c54d7329157c165fd4817dce1515
db2ff237-dc9f-4ba1-8f7c-30205635e26f,545e803e-892a-4417-b123-bc3d2f548566,Patricia,Flores,Cashier,2023-02-28,0cf420122a2ca6434c28870da081e285
17e22ff3-1d39-4227-9aec-d71d9cd87b53,876d3f78-e0fd-4ed9-94e2-95f1f49a6678,Lisa,Gonzalez,Manager,2023-07-26,a7351fb0129fa59ad0d0a2ad49aa81dc
341aa631-c804-40f6-b474-20bafa71a9ad,d44227f2-ae3a-4cf8-9728-df324b9ca0e4,Anne,Chavez,Manager,2022-10-12,7392fb169aff4d3488be123b30065d0b
10c5948c-d9e9-4b67-906e-eb8384312f27,68a7d329-0366-49ce-986b-f2741f43d010,Kayla,Wallace,Stocker,2025-01-07,d7dddd4ae0adee3f04e656d412faf993
2fe03472-e566-498d-af89-4e8a20e147e1,576ca2ee-5c98-4032-8085-4a11312f9e78,Alexander,Williams,Cashier,2024-10-05,5192aa54ac0c147263c49524d46aaa57
2cfd61e3-9c00-4ad7-9e5a-17579665301a,2325976b-ebd3-4af4-ab95-cf6c75dd167e,Emily,Lewis,Cashier,2023-08-07,c66230d0b64c3135f3a91fa413759099
815c4f8b-519e-4c44-9d35-35bcc2e7e911,876d3f78-e0fd-4ed9-94e2-95f1f49a6678,Eddie,Rowe,Cashier,2025-01-09,8749bbf700af1468f66b01191a80afcc
668bf92f-2071-4456-a7e3-71dec13aa58f,e65aca15-c7da-4cf0-8f86-97057eb6e41d,Teresa,Huff,Stocker,2022-06-30,fd475e9cbeb94612bb5a71397b300e06
fecee493-9393-4b4e-89ea-14a9a0080671,bcffdf26-2889-4b0d-929a-8e779c6e851b,Michelle,Salazar,Manager,2022-09-14,16c04c6e3d7b456be1432c0f4ce238e1
ce33f350-7d8f-4cb9-89d7-a16ea29f7568,7874faf7-fb69-4ae2-a738-b4c599358eeb,Erin,Church,Cashier,2024-04-24,b82923c402486d7f2c2b3712b3006aff
ec1f2dc2-5b8c-4473-a986-d4d003ffc925,17fb2169-7a01-4654-8005-9db3d086ba75,Jeffrey,Bennett,Stocker,2023-04-21,05db1efd02c96ddee0b0d5a766434ea4
8810e906-ab2c-4870-943d-a96e4d27e9d6,a87d51a3-8ba7-4050-a5ae-3c0e1e33ad7f,Dennis,Wong,Stocker,2022-05-17,173be072a2aad3412001de368618ff0a
60b38f0c-87d6-422e-954f-9af6aa1ad50b,50a26c10-fd86-4364-8549-75c2f73d6e74,Diane,Rios,Manager,2025-03-09,93ded72876a6773e45f64b0d714f5745
8f63e466-bc80-4c13-ab72-9d874c0007cf,7874faf7-fb69-4ae2-a738-b4c599358eeb,Tyler,Yu,Cashier,2023-08-30,fb2535a77c951dc2d39ebe32988365be
04d27115-0940-4adb-82c2-c54fd4a20079,d44227f2-ae3a-4cf8-9728-df324b9ca0e4,Jonathan,Shaw,Sales Associate,2024-10-17,d6716abd509ab872d7a3c7a844e2b278
c100fa6c-da96-408b-84d7-2f46b5b1e2e2,57b082e7-cf0c-4a8d-978e-d3dea718b8c4,Jillian,Livingston,Manager,2022-11-12,260360ec9c9745434cd27007e2c869a6
141c3f99-dcaa-4d6e-ba71-ed259c8d6ed5,50a26c10-fd86-4364-8549-75c2f73d6e74,Paula,Miller,Manager,2023-01-26,cfefcc7c63725f95c2a950533595a3e4
d337c454-ecf3-443c-af39-04e503dbe317,3c32b582-67e5-49c3-affc-7e44572ba0ae,Michael,Harvey,Manager,2024-08-27,35fcbaa220e20089e06d73c5c90f3ba0
6149a08c-b7b7-428a-9906-163400da2365,0db94890-c654-49b6-b76e-e535bc387855,Sherri,Reynolds,Sales Associate,2024-11-29,739ff9e177d61eb5d9acc6d99e6aa305
98a380a1-7294-4616-9f0a-59e147330341,5338a24d-bd24-49b6-80c7-ceb5d88d8923,Tracey,Williams,Sales Associate,2023-08-26,7d07439654897213ae38444cb6e7c972
e6174094-e7d9-4612-b221-e06cb66c944b,0db94890-c654-49b6-b76e-e535bc387855,Melissa,Carroll,Manager,2024-07-01,47590221ad1b9cb874a75b33927829c8
4ead6348-dfbf-4bf5-a6e1-382c54420641,57b082e7-cf0c-4a8d-978e-d3dea718b8c4,Mary,Hopkins,Manager,2024-05-12,574a9d8477f35ac8813aacf769bb9be9
314a1403-b7dc-484b-b97f-9f67e65edc58,dea48fdc-5533-48f4-9d69-3e89b5fa379e,Kathy,Davies,Stocker,2023-08-06,a694f738991cef5714d3b4a3512a7870
dd77fb9b-4f82-4a6b-a8d9-6a396673d622,035dca7b-d212-4a49-8f9f-3bd9aa44f0e6,Denise,Ward,Stocker,2022-07-08,53df18822a5f75655610ba3adfe49610
d56c16af-f57b-4a96-be1f-ac651c5ca07d,bbcd1342-0d08-4318-ae1f-7e2ff8d83071,Scott,Duncan,Manager,2025-01-12,34263ea8a4748c23606f275968125483
ee21be8c-62aa-4274-a529-99b89ed40c63,50a26c10-fd86-4364-8549-75c2f73d6e74,Lisa,Kelly,Stocker,2024-08-28,039037e3ba3ecd5ec5ca862935f88444
612c01e0-baf7-4fd3-b90f-077902537c15,545e803e-892a-4417-b123-bc3d2f548566,Jason,Davis,Manager,2024-10-06,18516eaa0677b8fd5d6c896f417f3d04
112d13b2-fb34-4a23-9d88-3d158a0c4168,674d43e2-b564-4df9-83e0-08d8d378e820,Steven,Hunter,Manager,2023-11-17,331d49c8e266a6d73d0c15a82301fa00
3e4e4c79-f354-47e1-87a1-0b7efc223b04,035dca7b-d212-4a49-8f9f-3bd9aa44f0e6,Daniel,Sullivan,Sales Associate,2022-08-07,fb9faaf29c442386e833b1c22dfd2ac8
af049642-c957-4aac-b962-c3772ee5feef,e65aca15-c7da-4cf0-8f86-97057eb6e41d,Sarah,Suarez,Sales Associate,2022-07-26,2042cf20d8ef7ed79564008c5ebf31f2
d4fe6e93-1f43-4c04-a80c-c987fee4666b,674d43e2-b564-4df9-83e0-08d8d378e820,Brian,Hill,Manager,2022-06-13,a3378d6021c415481f5ce1d3a9d5f16f
2daed71b-1213-4549-a1d5-8c067359c8f0,4df0f4bc-ed9c-4fcf-b4b1-bb6d648bbb21,Karen,Owens,Stocker,2024-01-07,10456ff1f64440fea24c2392f6db9945
cb628776-ee4e-4d41-95d4-eb2148814041,674d43e2-b564-4df9-83e0-08d8d378e820,Brian,Ortega,Sales Associate,2022-11-24,034de0acbff94197b39d06c11d0d56a5
3a67f0d5-99ce-418d-a32b-9c846371169d,035dca7b-d212-4a49-8f9f-3bd9aa44f0e6,Jeffrey,Price,Sales Associate,2023-10-21,65bbd479bc7606572c017b092b4bc940
5bfca2cf-2fb2-4c9c-8b56-df9f2fab79ce,674d43e2-b564-4df9-83e0-08d8d378e820,Megan,Richardson,Stocker,2022-06-19,f24018fa78ffb4f4380510ec75e9d45a
e26b9d21-503f-44c8-b8e2-9f24edca0cd3,7874faf7-fb69-4ae2-a738-b4c599358eeb,Tonya,Smith,Manager,2024-01-01,f937b966e44c10b905e7507511f9d820
95a605b9-6518-46ce-b68b-bac74f179f59,d826fea5-d663-4b8b-a010-a7b330fd9922,Michelle,Christensen,Stocker,2023-11-04,cb24400b6a872d1f8ce1074691a7e3a0
d2eaeeab-aa6a-4886-8203-66d499ce254d,c8a6eaf0-cf95-4b23-9b68-cf0190892dda,Thomas,Collins,Manager,2024-11-06,f3b33b55bf0859b95cb8e4f39f491133
8e38a8fe-b602-485e-bc50-8c794797659a,066320f6-15d5-4240-b39a-1d9697acf693,Kimberly,Odom,Stocker,2025-02-03,7e7c6f06b9610f4b703d806fd6adb6ac
47745b2e-78a3-4ea4-a38f-08555ccff262,576ca2ee-5c98-4032-8085-4a11312f9e78,Joel,Nelson,Manager,2024-04-11,35c8bd7d49746a844de7254e873cab8c
8c7c7707-a4f3-4cd1-80b5-a18e13fcb0a2,e65aca15-c7da-4cf0-8f86-97057eb6e41d,Teresa,Montoya,Manager,2022-09-30,47aa5deafce4c5dcbbd1b5383ff6630a
e9a9bdf0-4341-4251-9732-793d2c0ca802,066320f6-15d5-4240-b39a-1d9697acf693,Julie,Payne,Manager,2023-12-01,7af86fb7f958abbf2172c510edf72cd2
c3d6d47c-f3b3-49b3-8043-767671d678c4,de0add2e-3497-444e-bd97-c641b5754d2e,Wesley,Glenn,Stocker,2023-04-29,ac3ce6d6fc7656e89d0153a88394a657
612ee48a-2f0e-4814-afbe-d82270da33cd,6410565f-b02b-4016-b97d-6d7f8710d655,Michelle,Frost,Manager,2022-10-25,0b180bc1252032f5c7fdb213e1b00836
94d6b639-6d7d-4b75-9347-dff38aa0d4df,a3027ea6-3a7b-4285-9b82-5ab90b244a50,Grant,Ballard,Stocker,2024-08-21,8626cefa64808d7a1442fa62b11d6d78
4c9e6be9-1940-4940-956a-e5b9a5cd79cb,d3a44b3c-e1f5-44f7-81a9-2aabc2ee0469,Erik,Russell,Sales Associate,2024-05-18,41b3150755d51b55d7369d4a8659b51a
958b6bc4-e6ad-4826-b16d-f539ce556b73,0db94890-c654-49b6-b76e-e535bc387855,Teresa,Rivera,Manager,2022-11-03,d378918fee3f08b5285c81d741238986
99be8303-1fbc-43ee-8c3a-427a77c758f5,a3027ea6-3a7b-4285-9b82-5ab90b244a50,Clarence,Larson,Manager,2024-07-29,df48b1ff673f51dd352fb2bf7ce2ed8d
754b752f-9406-4f75-8afe-cc7c674f3c82,a3027ea6-3a7b-4285-9b82-5ab90b244a50,Sarah,Manning,Sales Associate,2023-03-27,bddbaffa67f85c08461f7088334e778a
632557c4-26eb-4aa0-9caa-fe960a88ad72,1424c333-ef79-42af-bcf5-5d41521a0e9b,Stephanie,Cortez,Cashier,2022-08-01,34d99b4256472535ae3db00d27eba7ee
021a9d35-83d5-4119-b0f3-26df6f30b022,1424c333-ef79-42af-bcf5-5d41521a0e9b,Eric,Hernandez,Stocker,2024-03-26,07ae3dc5dca020f540d040727eac2ff9
59ec289f-8ed1-4105-b2dd-9eee53f34668,35e27300-4661-4cc1-883a-60fcc46d1705,Angel,Johnson,Sales Associate,2024-04-16,e1d212318820f81d1d6af9d22b1b04c3
0a6cda74-d2cf-4477-9145-d7c67b15b1a6,2325976b-ebd3-4af4-ab95-cf6c75dd167e,Emily,Hawkins,Cashier,2023-02-06,6a45fa7557520e6c660ac68ac112286f
5e7bdba4-83dd-4f1b-a3d0-1e74a3f81a4d,9745ebde-bd1a-41e4-90f7-9d2cd2bda746,Erica,Moore,Sales Associate,2023-01-03,a02b4fdc7eb226ca26d4f9e51bdcb4d5
429c2e89-48bb-4ee6-90d5-002633e9ad43,cacf17b4-cc76-4a81-a2a1-99b245d85f9e,Barbara,Nguyen,Cashier,2024-01-12,50bdaefa9653ae557888ad19fcb55fed
14a33449-6427-4cdf-acc1-011f33085e4b,681c4fda-26fa-44ac-9682-e052faf1d3fb,Matthew,Montoya,Stocker,2025-03-21,0396ab34a5d9249b17526e70941da3b7
cc700520-55cf-4e1d-bea5-b3fea96a1ec4,754ca431-4c26-4237-a234-fb658c2226c4,Joshua,Bennett,Sales Associate,2022-09-08,cf80969826514e7b288b5a5fa38cd7fa
9765685e-742a-4b8d-8467-ffcfee3e39cb,754ca431-4c26-4237-a234-fb658c2226c4,Ryan,Davis,Manager,2023-12-08,6ae58a96cc8ca5a7490c9678b45f736a
c9914fb5-b64b-4680-8411-acc5ddba193c,6410565f-b02b-4016-b97d-6d7f8710d655,Michael,Larson,Sales Associate,2022-08-03,747ffbeb2994ece6806203b6b290938c
003f0d23-a7aa-4ef4-a52b-8d5025934178,449e10e4-a998-443f-8f47-b8f5ce345a9a,Jamie,Morgan,Cashier,2023-11-14,1602136fc6033959381d2ee43afcef5b
7b12cd4d-b288-4847-8fca-d8b73181d457,bc2a6082-d587-43ad-b368-78b70dcb5f55,Yolanda,Schaefer,Manager,2023-07-24,4a4471f624d1b3b584d302b104fca0ad
8dc4e138-8fe4-46ca-ab9f-73f5d42c548e,545e803e-892a-4417-b123-bc3d2f548566,Eric,Velazquez,Stocker,2024-03-27,66703beb5cfd0764d4c28472e0ccf00f
9f21a5fa-915c-4a74-9b00-847cd80bbd9d,6410565f-b02b-4016-b97d-6d7f8710d655,Erik,Madden,Cashier,2024-03-20,8be74460df5b1c2b2487476087677c46
f9203b1c-70da-4f97-b619-888e278c5325,a3027ea6-3a7b-4285-9b82-5ab90b244a50,Roger,Camacho,Cashier,2022-11-23,1e45f7ba50c0d41e133809c425b983f6
ce8271b1-4c46-484c-99bc-ea586b18cd8c,68a7d329-0366-49ce-986b-f2741f43d010,Gary,Buck,Sales Associate,2024-05-29,7692fa2d79e9a03952102d534da8a7b2
a5d3df78-0fb4-4b16-b92b-0dc78e3e9630,17fb2169-7a01-4654-8005-9db3d086ba75,Peter,Snyder,Sales Associate,2025-02-05,3b97a264a9fec67ec6ac1b20b69a692e
b77b6bd0-f3a9-43bf-9d7d-35743f52d0ee,4043f2fd-ddb7-4123-94b1-704bb06dbec6,Scott,Smith,Sales Associate,2023-11-15,7156f4816751283fc2a1e1b215e0d1f6
bb5645eb-2c3c-4a80-acb7-2e9f78c628c2,bcffdf26-2889-4b0d-929a-8e779c6e851b,Wanda,Rogers,Manager,2023-01-25,e1829dd9031920471648631da4f9b35a
44e39fa4-6c5a-44d9-b0aa-6f7747d1c36e,a3027ea6-3a7b-4285-9b82-5ab90b244a50,Katelyn,Phillips,Sales Associate,2023-02-01,a72b63320036d87403c561385a726a5e
5a7f46bd-9799-4a75-b15b-76d7446fe172,a87d51a3-8ba7-4050-a5ae-3c0e1e33ad7f,Heather,Ward,Manager,2024-03-04,713f2bef4dbbdfacf5013d39a7acd036
64fa2330-94b7-4761-98b6-8c522e4e3d26,754ca431-4c26-4237-a234-fb658c2226c4,Jose,Huerta,Sales Associate,2023-12-01,0367360da83240069bc207a9eb1f8519
097691df-53fc-42e5-9ea7-513b61c5090b,dea48fdc-5533-48f4-9d69-3e89b5fa379e,Keith,Cole,Sales Associate,2022-08-01,00407d728ff54d932fa094a7459e4ac4
9f576012-33fa-4dcf-bb18-119f33ba36a2,035dca7b-d212-4a49-8f9f-3bd9aa44f0e6,Nicholas,Perez,Manager,2022-09-18,820451e20c86a3eb95580a8b6e68d447
e4171de1-4743-466b-b7e4-1d5adf7dd43a,adfe1367-c650-47bc-ab26-c65be37eb483,Christina,Bender,Cashier,2025-02-22,e4de1236e6aebd320fda449fdb89f03a
a0368d90-5aa5-42e0-a419-16b5f81613ee,128c966a-64f4-456d-9fd0-3d628c9d517a,Sara,Williams,Sales Associate,2025-02-09,64e404971bbbda6e672fc295a2aebf78
c38752fb-5cea-4b73-b221-f2a0a32bf751,50a26c10-fd86-4364-8549-75c2f73d6e74,Jaime,Jefferson,Sales Associate,2024-07-14,3f6c79a9fa3d591c39e9c531f42750bf
c4ef874e-0d36-4686-9d23-7f6e917e9dcf,5338a24d-bd24-49b6-80c7-ceb5d88d8923,Cindy,Gaines,Manager,2023-04-22,b31260dc70b1d3f495b5a5208d4bd48f
9f477d0f-93f3-45c9-8c76-b2e5b764e523,4043f2fd-ddb7-4123-94b1-704bb06dbec6,Cesar,Patterson,Stocker,2022-11-18,64b971020e763f8a54b293289a888eda
ca548425-e775-4a3e-abfc-14bc55e04421,2d046cbe-43bd-402d-9b0c-0adb463c5111,Michael,Singleton,Sales Associate,2023-05-11,3abe76f0305e4da0ef2fd66ba797f520
433425ec-155b-4b0a-ab93-3b21611a78c9,50a26c10-fd86-4364-8549-75c2f73d6e74,Pamela,Knight,Sales Associate,2023-12-08,2df26cd9c125a2e6647980e4559e5637
2c29f9b5-cf7f-4962-824d-a45890a5cb01,2325976b-ebd3-4af4-ab95-cf6c75dd167e,Jacob,Davis,Cashier,2025-01-28,72105e0f984bc2f32ccef6ace7c159bb
3ef8c32e-c1e9-4713-afa8-b11fc4595f56,d44227f2-ae3a-4cf8-9728-df324b9ca0e4,Jessica,Maldonado,Cashier,2023-07-20,8e4e5801fb485f7d910f354c711a1988
164e46f7-a729-48e1-9d36-a981a24bf1b0,d44227f2-ae3a-4cf8-9728-df324b9ca0e4,Lisa,Scott,Stocker,2022-10-04,a3365da0e2a238982d8cc3d21f9b47bd
5eee42d5-e831-49f7-9b50-cfdb5b9f79fc,82e03202-e75b-485c-a987-57c392f25f18,Michael,Rhodes,Manager,2023-06-21,8b086c19faf14c81d38b1051970a6828
4c23dfbf-dbce-4a98-9e62-42e4e8bdb199,adfe1367-c650-47bc-ab26-c65be37eb483,Jason,Fowler,Manager,2024-12-16,28978078580ec2b18b56777a65832924
ae481311-f09f-4342-82a2-8e702d944e8e,d44227f2-ae3a-4cf8-9728-df324b9ca0e4,Theresa,Brown,Sales Associate,2024-08-04,fe5477cb965811ce3583cac036cb32c7
4cb1355b-ba3c-4d5c-bbae-78dde41f1260,d3a44b3c-e1f5-44f7-81a9-2aabc2ee0469,Robert,Kelley,Stocker,2024-08-14,503dee110e5fa27bf89cc4c71cee59b5
4c65e2aa-bc2d-46cd-8766-c9c7f65c4faf,82e03202-e75b-485c-a987-57c392f25f18,Linda,Allen,Manager,2024-08-08,7f5eddbc44c9de4fe64fe43ac880803f
f4310086-8b90-4e69-8a6c-a85cb603d079,4df0f4bc-ed9c-4fcf-b4b1-bb6d648bbb21,Jennifer,Wood,Stocker,2023-11-10,9b0822907ccd8668847180273d9ddfd8
e56a063e-1dce-48ab-b7c2-d3a338d7b222,e65aca15-c7da-4cf0-8f86-97057eb6e41d,Valerie,Newman,Cashier,2023-04-25,58f51d7b725b20832cd615dd77c17893
ef356d54-b756-4aac-bef5-51b68fc0a9d5,6396ee21-ad50-4b0b-97e3-d0b7ad2ab151,Ronald,Flores,Cashier,2025-01-20,b4cc76ae069b90e17cbc0b3a4935fbf7
8c892c62-e63a-4cce-8c79-2ff77f1895c9,0481f8c0-ef1b-42c1-b53f-512d8d8db267,Anna,Watson,Cashier,2024-12-19,16d0163771300494efc265f45260c730
aac08487-c406-4c6d-b8be-2a35e6e26c9b,6396ee21-ad50-4b0b-97e3-d0b7ad2ab151,Shane,Cunningham,Manager,2024-05-31,0bc142639d29a6e6a0e1c8fa8b79b1fc
85526f63-0f6c-4d96-8b8d-b01a77e3db03,2325976b-ebd3-4af4-ab95-cf6c75dd167e,Jordan,Bailey,Manager,2023-08-09,641f573c94790c7f605c57d2454cfffe
56eac971-3a2a-48e3-9cd7-8978dabc5d01,bbcd1342-0d08-4318-ae1f-7e2ff8d83071,Sandra,Chen,Stocker,2025-02-11,37260d88b7c9f82ba4194b122f856c2e
