PaymentMethodID,CustomerID,CardType,CardLast4,ExpirationDate,BillingZipCode,RowHash
d62534a9-ca8a-4c0f-bd3b-88890599e5ad,dbe6c8e6-7cc4-477d-ab61-f3f2e5dce341,MasterCard,2477,2029-06-12,29975,53c96d2af5c01a02c486483fe59358c0
5d1482f3-881b-4ef1-baa6-a25282604562,796b2e76-cb5e-45a0-bba5-55e3896f4a19,Discover,2538,2027-04-29,86212,64296419d5ddedec65860073fcd7ed0d
3ad0b22c-6eff-43a7-9c1f-da9eb13c1342,3046e874-7757-4321-a055-3edea53305ef,Discover,1884,2026-09-27,35028,3b8b62331d65b1fa13c91e3c562dd81a
88375a64-40f3-4181-a934-128ef18d2f6f,a9cda48f-5bc6-47eb-88d3-50606128be2d,Discover,2013,2028-10-31,33137,7e1674cf229bfbaefa77b84fc24871b7
6d2ec811-cb2c-4691-b9ea-245e3095355b,7f191b14-927f-4975-84a6-4139f6dc9dae,MasterCard,3936,2029-02-16,20773,0c6d90b90939e3db65e953c57dce2f36
e3a0c620-f8aa-46f1-a6e5-4950c4abc6f8,bc0e387c-0b60-4a80-9ee9-45178de8cb66,Amex,2229,2027-11-18,37938,5bf0a4e5b39ecc1a71f56646c03dbcb9
88bf2265-93f9-4614-a888-2107be768254,66beab47-39b9-4dca-b770-73f070a08070,MasterCard,6347,2028-07-14,43059,e1ef09d95e1bb0d81cbd841e6251c348
39ce694a-021c-4f94-ac4b-0c57ae624999,2998fa4a-22d8-4603-a0fe-09f27c36a0db,Discover,5347,2030-04-27,76255,c7680231a38f394177045f33921c629d
3d5de7af-f770-411d-afa3-ea33d76063da,c8a37272-48fa-44ed-a432-b26ea868a892,Discover,5328,2029-04-11,22073,d18f4844cf40f2cec28aca1890f33e20
22e7af54-dc25-4ee9-a7fb-875c69b586e2,a8fcbccf-0403-4a4c-a900-7f5c87ef1aec,Amex,4502,2028-06-29,83099,ce9e0de9afdf8a4cfde47d5795b914ba
83e4180e-6c1e-41b0-8cb1-a710029a2b64,b92ca163-e06f-44a7-896f-f4b2dd7e856f,Amex,8660,2027-02-06,98194,24a29038252758b567e97f040063ed67
37696c43-b1eb-4f4f-8105-fc9ac1c89249,f34607a8-f6d3-427d-acf9-3d905082506b,Visa,6231,2026-05-24,52118,0a5ef2ff79c9df7d3828e2351c49485f
d19c1f23-b32d-419e-8326-87f007fe7ab6,cca906af-6247-4f65-82be-311947bfff74,Discover,3017,2028-03-09,57487,4dac712b4b81b4697469349bec38b6a3
5da42bb5-e23d-4a27-a7af-9cd841b2d04b,6ade7926-18a4-43be-bb13-3e4a5b1f455e,Visa,9596,2027-09-24,27716,1e0924dfe198d0c27c521f6b5597528b
cb7eadd1-eb72-4f1e-a314-ba6f8a19cf54,abc2f41e-ab8f-430c-9677-705f4343b0ec,Discover,8122,2027-06-17,66036,c58535c59f73f94a9644e815d371e549
00eab479-ceb6-462c-b1ed-6ebba001602b,a0d03e66-36a9-4e3a-b061-90884a47209d,Amex,7629,2028-12-15,59281,e49b8a47e96b207cd048b949d9b8e5fe
d33a2028-6442-45a8-ba45-f41a6f3ac6a5,f34607a8-f6d3-427d-acf9-3d905082506b,MasterCard,8039,2030-04-04,91970,caf956f208735be7bd1087f050984aaf
e87a8e08-69ae-47c1-8c61-b60103d88cd8,9e99f1a9-2f4f-4656-b1f9-52feeb5fe236,Discover,3016,2029-08-18,11991,ab37f2a9767e4b34b7bb2b2f09dbd8c1
05d190a8-de92-4e5e-89d3-ec94d6364d0d,9b1ddb4a-54b2-4afc-bce8-defb8d65c1f3,MasterCard,4191,2026-07-05,74870,d9107c07e62a784e2cb92cb449e1f8b0
b8bba05d-c0dc-4d2d-a171-acba92c3c0cc,67403e9f-0231-4a15-848a-d9cea4795a2a,Discover,5322,2026-06-14,03311,afb97b2ce7226c4acc69d47642455be6
2da4e2aa-e217-4959-82a4-320e6148648f,b2e5b4e2-91a8-4068-9831-4763263ae50f,Discover,7487,2027-01-02,70877,1275857e19f44728b304e32140418be5
ef713e07-eb70-447d-bce9-0d5e67979be2,9b1ddb4a-54b2-4afc-bce8-defb8d65c1f3,Visa,7131,2030-04-30,11304,2e1f8c36671f9c21ce4c227c155ed380
15be0293-081c-4918-baf6-e97081ebb91e,0e725382-cfa7-4eea-b824-68123317826d,Discover,1805,2026-05-12,05645,147efb14cd3b1b785461931e4c204fcb
23d85d02-e9a7-4574-8eef-c2058fe36e15,7ec92f10-c40e-4160-b34b-395017c26b71,MasterCard,4979,2026-06-11,27400,e207c2ea18fecb788f1b16d518fe6b1c
fd472299-ee35-4fb4-9591-75ac903d12fd,a0d03e66-36a9-4e3a-b061-90884a47209d,Discover,8766,2030-03-03,22495,a8304304ab957206223cc9f872263dd2
909f7f53-b76f-45ba-beed-1bd09d4944e0,a8fcbccf-0403-4a4c-a900-7f5c87ef1aec,Visa,9881,2029-07-16,55306,a3b2c53f6b5bd63fc28389102ebc6f04
28136e64-38c7-44b4-ac8d-76d31971dcbe,9d69cc1c-f492-4f69-938c-91efee85a672,MasterCard,1097,2028-01-22,54155,54f1f326363612f91d00f7b7668a77fc
f3b047c2-e9d8-434e-a903-601c0e855025,33a546d5-7808-4799-bc38-8b809d0c5ed7,Visa,4041,2029-12-21,12302,115c45c9d024a8e4c40011a858bb3def
7c99bd20-03d8-4b18-9f30-525ea0b636ac,a5cef112-752a-40ba-b573-df00b771d56a,Visa,6896,2028-05-05,73996,2b97d09a44d123094080297e3abb5442
7d4d75d1-1611-44d8-8d4b-793d8d6a6a2a,088e7d05-b0ef-4166-acb0-16d57f776a6a,Discover,4963,2026-06-01,67102,f3f1f1c1e376faf1a941a572f10d0fbc
36c3b827-7807-4964-87de-d7a03ab48488,653cd13f-483a-49af-9e45-04707ae1508e,MasterCard,3353,2029-05-30,67535,7916e18c6023cd4f428a97c8d118a570
62e183f1-a9b5-4e7a-828b-bfa5ac0b6288,01d50da8-b34d-48ef-b445-cefaaa00514b,Discover,4484,2029-11-13,53721,06f0f615f871c6fb12c63c1814466b4f
1c7a1840-0ed6-45f3-a856-d254a488163f,0e725382-cfa7-4eea-b824-68123317826d,MasterCard,4446,2029-09-29,34163,b63ae6e6786b44716621ecd72f5ae11f
a86838ac-dfea-42b8-bd2d-ed39b5128c70,e073b0a4-d2f4-45a1-b8ce-63b5075e168c,Discover,5736,2027-09-03,91474,dd9d8e633004039e9b64702fea78231c
d420ec2c-3740-4b2b-9ee7-48910b9e274c,9d69cc1c-f492-4f69-938c-91efee85a672,Visa,4048,2029-01-06,92796,3e772441ed439abb9ae1cfa3dc47f3e8
4ca18d4d-3ce8-49f4-bcff-ae771de6447f,1e9a0433-e9bc-421d-9dbb-d2cbf6fb2297,MasterCard,6278,2028-10-29,09610,b0e4205e049dac26ffe5c9003b72115b
e4b6feaa-cc42-457c-a476-a2d40e880368,68bdc8a7-ac0a-4ba3-a509-ce917bde451a,MasterCard,7468,2028-01-10,19328,92e8dcc35d3d632b7391782ab043eef8
bfdee9d9-cdf4-40f5-92c5-5dcf6d38038f,6e33f6a3-8056-4cdc-abd5-b6554a925aca,Discover,4061,2028-06-17,91567,d33a39062c9d58c12d9cc343c80b43c3
ce9a84bb-6ce1-45da-a13f-cffc9da8e6b8,9d69cc1c-f492-4f69-938c-91efee85a672,MasterCard,8197,2028-06-05,54763,5b89cabbba930be56e9438170d56d92f
9a178c2e-5468-4f69-adfd-a1a91c8c3bc6,90448626-31aa-4d65-a854-dab84c21bac0,MasterCard,3612,2027-10-31,00962,e9a62a3e3b5cf658ba6c6e5b40f0b8f8
4df23296-40f5-4f62-b832-9ba88cb99b45,2cc9a5a2-91d7-492b-8d35-7118e35f4dde,Amex,3305,2026-12-27,96483,d10d6b1e0320fba4b59fe432e144525b
c146f92d-6b55-42e0-94de-e61976c3db29,98079c5e-8c4a-4564-9ca5-658f9db89953,MasterCard,4904,2028-12-12,39167,0990133e788abd3e679669e3566bdea4
40ffcd3f-0739-47c3-bbef-d45fed3e6da2,0e725382-cfa7-4eea-b824-68123317826d,MasterCard,1355,2030-05-01,21709,647bf59551b7976e0475c7e19d3ee7fb
59091427-71b6-4a86-b7b5-193e561f1dc8,6ade7926-18a4-43be-bb13-3e4a5b1f455e,Visa,5118,2027-11-13,08683,4df6a427757eb07a09e15b7eecf163e5
d9f59b29-37b5-4b20-ac87-842669398f3d,01d50da8-b34d-48ef-b445-cefaaa00514b,Visa,2069,2029-08-01,11652,93d52fc03d563b7a66d3bc48d7951b6c
5f953a12-5540-49d9-b50c-56f27b6f3a16,796b2e76-cb5e-45a0-bba5-55e3896f4a19,MasterCard,4734,2027-01-06,17948,6ff09d5829dd2c79fcefcfaea33c2a22
944d4423-cb5d-418f-ae3b-2f54341317a3,67004733-16a8-4c2f-9db5-f4bcfa0a4a3b,MasterCard,9458,2029-10-25,75722,f33ec5753caee449fbc147657d23d5e9
3c0749a0-8f50-4a97-b886-33151accb2a1,422d5e26-8e3d-4eac-b286-f70ead07c1f4,Amex,3265,2026-11-08,47890,bb531f0152718329f19c1818019b4a50
7dadb0f4-49ca-4bb6-801e-40236c79aaae,653cd13f-483a-49af-9e45-04707ae1508e,Amex,9104,2027-03-20,48791,d054fc4c0eae95838e3090d091d42d81
d6e03abc-d7bb-4096-affe-563f1a2e87fa,2421a4de-b9b6-4373-992d-f10380e8449e,Visa,9606,2027-03-22,60336,eb199cb2385ceb946c2a062799d08d15
0555bc8a-e84e-464e-bad7-43cf64d43052,11c38e31-9cd1-4350-ac64-1e541ef9fbaa,Visa,8917,2027-10-03,77242,4628ef7de66385f901cc3e95dc5f96d6
fe7eb59d-2623-4474-b42f-031b5df84811,9e99f1a9-2f4f-4656-b1f9-52feeb5fe236,Amex,2377,2030-02-25,20983,10a4851e4dee0e39819d07f330fff520
44208abb-581e-4f22-8588-0ec8e53e50b0,9e99f1a9-2f4f-4656-b1f9-52feeb5fe236,Amex,6604,2028-05-28,10073,3f718dbdbf3c2a75eeed678c73c68d69
9f525237-c74e-46af-b2c6-0ddfe039fb6f,968a9a9b-e535-45fc-802e-9f05148e0052,Discover,1943,2028-11-17,61318,11338b2683ef1a9fa446704e2edf4820
13bde90c-86f6-4079-aa47-edeb9ad757d9,dbe6c8e6-7cc4-477d-ab61-f3f2e5dce341,Amex,8150,2030-01-13,52291,9a941c1ec4584434ca478b343645adde
0f591b2e-f7a3-4959-9eff-5a5b7adf44ae,e073b0a4-d2f4-45a1-b8ce-63b5075e168c,Visa,4305,2029-07-12,52192,86f35f991cb0ca7dfe3d8ee408e5cffb
e7107047-c582-4a15-95ff-258530c46e6e,9b1ddb4a-54b2-4afc-bce8-defb8d65c1f3,MasterCard,3036,2030-03-22,15738,47ca764204eecd866c7795908f809bb8
e7cbd9bb-03df-4bab-b04b-1c29137ea8c9,5dcbd063-c98d-4d66-923f-e117989bd15c,Visa,7444,2027-12-17,22418,52fed5f6e1807459aa060007ee764871
4c30c889-90ae-4fed-801e-756349233925,829df66c-a6f3-474c-bc06-48d34aa71c44,MasterCard,4497,2027-08-03,18365,7f0a390a5f0c35340590a600a207178e
39acf036-48e9-43a8-acde-39c0b9334c2b,8070fcf1-87d8-48e5-988f-1f369c06cdc1,MasterCard,4019,2028-12-08,99109,70eed8a75aedb81e00458a0577c3c152
13bbadbb-b58e-4dd0-855c-80a4ab020af2,1d301ea7-8438-4977-bbde-d4ecb1b9ca1d,Discover,3466,2029-09-14,25396,280b044850d4b62bd7c14c82284a4ad4
78fe1c9e-75e9-4dce-b788-965680e4e7f7,968a9a9b-e535-45fc-802e-9f05148e0052,Discover,8362,2027-04-07,70037,f54685f1b65fba80cf78683c004c0f72
c54b3972-1c4d-472b-8090-56fee9f835d9,07a7c40b-1082-478f-be65-ed92db3c2b5b,Discover,4577,2026-06-19,14840,8f3ed3d8c163f6f7a539f07b25fbb66c
1a85429f-9d10-4d9b-bef2-e2f5cfc3e7c4,66beab47-39b9-4dca-b770-73f070a08070,Visa,7785,2029-11-06,88189,85d63ab996068fa456889ef7ba052b0b
1bc011af-ef8b-403b-813b-c0d2664c0d8a,cca906af-6247-4f65-82be-311947bfff74,Visa,7527,2026-07-26,98955,01f36dd353e55ceb6916fa450af851ee
3363cfc4-ed78-4069-bb0a-eb50dd2ae27b,eb0851e2-3417-47e5-b97e-36ebf487607f,Amex,8833,2028-05-17,89912,c53ad72aa38bea3adb3cc95224510b09
c69133ee-9146-4b1c-a727-8beec81bc6bc,5dcbd063-c98d-4d66-923f-e117989bd15c,Discover,1056,2026-07-20,15649,33f8e6c22fade2551acb413e4d637a8d
f72cb2af-21b2-484c-8280-c61c26f6d70c,66beab47-39b9-4dca-b770-73f070a08070,Amex,1857,2028-03-23,60920,8b3c4e197390a58201aa88ccdb82e196
694a4d09-2565-4ff1-9a99-b202877ba3d2,68bdc8a7-ac0a-4ba3-a509-ce917bde451a,Discover,1566,2029-07-27,38994,6e35f7caccfcc6da5b45e5ee1950c613
6d97bb65-3998-46f2-ba25-60eae9b891f7,9e99f1a9-2f4f-4656-b1f9-52feeb5fe236,Amex,3776,2027-09-03,52437,08824bf52a912637a1ac5d662bc69e67
398992a0-44a9-43c0-af43-f30325e6190d,545d1542-4e1e-4804-851b-400d5b020f68,Amex,3216,2026-06-11,71178,570360290b90255f518dae71c1b165df
678707b4-74e8-47eb-9e85-e6860a3e90b2,b2e5b4e2-91a8-4068-9831-4763263ae50f,Amex,2389,2027-04-20,39300,4e15098ab7e892379fa8967b89ffa16a
ad822a23-e4ed-4467-841b-ea6873cd5592,a8fcbccf-0403-4a4c-a900-7f5c87ef1aec,Visa,8748,2028-09-26,49686,b0e918b05307e87cb07cb9a23991183b
0b112231-ac2b-483a-b8b9-5630d34dfccd,02cb4728-42fb-4733-962c-19a1d3c00406,Amex,1878,2027-06-28,75803,5520a19b383ac40f093bfa1ef8cde647
ac5da60d-c91e-42e9-8bcc-f93575f45a4c,968a9a9b-e535-45fc-802e-9f05148e0052,Discover,5427,2026-11-09,64381,0281b9a8e2a163997dfc1192de06c9e8
e4515030-834c-424e-8b7e-d4371df3cac3,2c063f55-8e12-40f5-82d1-e02e8211dcaf,Discover,8753,2029-07-09,42894,b006bc274d82855c9d8d86c1a8894ec1
67b57259-63b9-457e-920e-b5f09b286ce7,67004733-16a8-4c2f-9db5-f4bcfa0a4a3b,Amex,9295,2026-05-26,60239,99c1dbce399e5b764d84af2d0041731e
9271dd22-ae48-4bf3-a5d6-3e2d5d82746d,f69962ca-a6b4-4464-878e-59ae6b43b6f8,Discover,8429,2028-09-08,27004,5f84137a67829fd530f4a9b3c55272d2
ae0e3b9b-787e-4435-8390-407e119ae8a5,e859ce9a-a9dd-43fd-9cd7-bf1bd8c13964,MasterCard,7082,2026-10-06,17806,055e868708ab13829ec3179f47e9ad9a
9e347b48-793f-4aa8-a323-e6fd8d90761a,e073b0a4-d2f4-45a1-b8ce-63b5075e168c,Visa,8040,2027-03-26,29681,22eee5e4dd947a38ee1b5bcfcca223ef
48bfc78e-f329-4e2b-a322-517a4707b7dc,a5cef112-752a-40ba-b573-df00b771d56a,Visa,1655,2026-11-07,42294,709f44fa17b0fabf8fbaf232e824d8c5
52658902-fa2d-42be-b3a2-55e0ea975d01,df600f99-242b-4e78-acfa-07fe39eabd9e,Discover,4127,2029-12-28,89969,392ce7dc79d2eea3d89ec7b5721934a0
7ca646e9-3e95-4d08-8e12-11f85450752c,85c32511-7f37-4de1-882f-2efa8040dea4,Amex,7611,2027-04-28,36245,4ebecfbad2487ad88d3da196a07dc367
d7d26a54-8a01-4696-87b0-1bfe6804d46f,9d69cc1c-f492-4f69-938c-91efee85a672,Discover,2162,2028-11-26,65861,4455138dbdb95d296437f0655f00149a
dffa8520-569d-470c-9f78-663e590b089a,829df66c-a6f3-474c-bc06-48d34aa71c44,Discover,5378,2027-12-19,23185,8e6a740f328c0154c8909bb188a47e8b
258aa59c-9f87-4b86-9851-0a97edd47722,3046e874-7757-4321-a055-3edea53305ef,Discover,4422,2026-10-19,64729,7973f1808e54bb6cdd88fb5e920242dd
7f52f15b-7afb-41e4-832e-a93758a7d301,fbd733a9-47d4-4e40-88be-709357213476,MasterCard,8936,2027-07-31,09873,9a697c8de7263ab80c98e0f526d211db
b6faf1cf-a870-4327-ae0c-087661bd3173,a0d03e66-36a9-4e3a-b061-90884a47209d,Amex,2267,2029-01-27,04409,7baa11e457d3b37e688819fd1fbe4ab8
6f795252-fc7d-4d87-bd2a-c89605ca2cb2,bc0e387c-0b60-4a80-9ee9-45178de8cb66,Discover,1563,2029-12-06,99294,7861ba172c933e94b1345ec456393021
e5e05237-1c87-45ae-ab57-a93bef997abd,5638cc23-cfdb-40de-9577-4997569c48f3,Amex,6137,2029-01-26,29504,0a9653dd0634090f0eb69d7b4118cf55
9c43e38d-c7c9-46f7-8286-4c411f7b407a,65979d31-3be2-4e1d-8bcf-c43c3bfc1891,Amex,4400,2028-04-13,46171,165e0e6ce101e070b761d026e43eeea5
29f13587-b98d-446a-9a25-343bfdee9a73,f794693d-2fce-4b93-9462-2e86678f3a10,Discover,8151,2026-10-21,39582,99232eff2849ef140155ce320a6dbdf3
8d32ceb1-b3a7-4ee1-894a-4ef7415c6a17,5cefce5f-5a44-4f10-8dd7-0c809c4c169e,MasterCard,3089,2026-10-24,50278,603433362a80d7386f309eb0b05966f5
8b161036-6459-4603-b674-fddf4b790151,968a9a9b-e535-45fc-802e-9f05148e0052,MasterCard,5214,2027-07-21,74049,75441323fe11d98d4af00e267f0791cd
13ced1cd-74d9-4e31-90d9-4d531ab74305,15da51da-ad36-4db6-958f-37f69e74b4b6,Visa,3142,2029-06-23,97066,305c9327b638a72a07e25ecc83419907
d9ccb693-35f4-4007-afac-0e7c64d4c5b7,b92ca163-e06f-44a7-896f-f4b2dd7e856f,MasterCard,9979,2028-02-05,91560,ed58fc04c46d47a0312ae90e62ac62da
6465c4f2-b105-484e-99c9-0bfe00f3f094,f34607a8-f6d3-427d-acf9-3d905082506b,Visa,2709,2027-12-30,69740,8a9ddc43a32acb67a5c0de251e1506d3
c2161500-85d7-4c20-8491-9dbfb8d1c9c8,9e99f1a9-2f4f-4656-b1f9-52feeb5fe236,Amex,6561,2029-04-10,76220,ddec51577d2791e0dd3766717caeea02
79ab48b4-5d25-4477-a540-cac6a770fab6,19a564d4-ed76-41b2-bf45-d41d8500da78,Amex,1266,2028-09-27,25012,aeafd4667a59ec142dee754b889b5bc8
23029283-8ddb-444f-b516-1f488a78b5c6,5e419f86-6e6b-4b45-a140-d03228124ecb,Visa,3989,2030-04-08,25352,38965db67a7f8a8724d9c87125370a31
82e5bbf0-18fa-4f8a-b59d-2e47cd93b09f,0e725382-cfa7-4eea-b824-68123317826d,Discover,8158,2028-12-13,94627,af68c4b28e465cb261b3cd74c606f5fa
1e61ff59-e51a-4682-b4f9-5e935f08a134,270a78d4-d980-45c3-bf41-9c12bdda3546,MasterCard,3252,2028-04-16,88839,f65fea9df79817a49928776fea1ad489
b1b3fd25-74f9-4035-8ff7-0840b0f27c6c,e52160b8-9208-4ee8-b49e-702370bb38e0,Amex,9154,2030-01-26,25755,9ba09aaa6def0112732f96567700141e
53477e57-d7ba-437a-b967-9c8d06eabc40,0475a1c4-c35b-4ecb-be0a-6103af0e3d5d,MasterCard,3647,2029-02-11,17627,cb1c3b2a44ed8034b5cc9df195e4b8ec
1932a706-c9ec-4b86-95e4-06a72910bb5b,5f2643f1-ca38-40c5-adaa-748da8a72c69,Discover,8554,2028-04-02,69860,c067f5c28c8fdd8c4df470e8dad2b2df
c5056259-08ad-4922-b5fd-95e3fbf2cca4,a0d03e66-36a9-4e3a-b061-90884a47209d,Discover,2052,2028-01-12,04713,5c371a014fb975b64eb909d507fbb9bf
dba4c00f-34f6-4ac9-aea6-789acf76e0cd,85c32511-7f37-4de1-882f-2efa8040dea4,MasterCard,3109,2027-01-14,69412,678b4e2b27791eb96a56bbda3dab3f13
ecc264b6-b2b1-402e-a679-69bb04a7303a,66beab47-39b9-4dca-b770-73f070a08070,Discover,9615,2027-08-05,91699,cdeb58e695292aaeeee83cc5635b035e
6cb0012e-48c7-4535-bc29-777bb4d048c5,33a546d5-7808-4799-bc38-8b809d0c5ed7,Discover,1947,2029-01-05,54650,6b2beb78c5237a88c97f2ca51c275257
0ae58f8a-4ca4-41f5-93f1-4e1b84faa3ac,9e99f1a9-2f4f-4656-b1f9-52feeb5fe236,Amex,2104,2027-04-11,47666,a7c07bd134b6ac8e8b89ec3cc9b6ebe5
ec0cc08f-995c-49d9-a537-e0521cc30540,2eb88cd9-93aa-4403-b930-4d0d8ababa21,Visa,7298,2027-12-02,47136,e520b0e0323395e795b9f2dc9ca61c94
96ad7305-45df-4418-962e-fe9719c6e653,fc6dcd99-4fd3-49f2-aac7-18023820fe39,Visa,4275,2029-02-23,87847,541fdb9b2fa1b7af39884032dad19c79
2f250393-c489-4b8d-9d5f-18671f8add2b,fc6dcd99-4fd3-49f2-aac7-18023820fe39,Amex,7063,2026-06-07,09417,49e6f967efdf3f2c9729ac90ed631f46
ad88e4b2-ad3d-4e51-8a0f-ea0cd0f66aee,eb0851e2-3417-47e5-b97e-36ebf487607f,Amex,8660,2026-12-17,09202,bfe066721a0d40259424d8dbca599d4c
e7f48702-f560-4621-954d-3832abbd325b,a0d03e66-36a9-4e3a-b061-90884a47209d,Amex,7412,2029-02-26,79174,40d86f4225b041263fecf0f585794621
c97f4bef-47af-4bc4-bb30-b36421937174,5dcbd063-c98d-4d66-923f-e117989bd15c,Amex,9442,2029-03-19,74783,f888160514071601e5a4159672333657
4110adf5-6519-422c-9273-098580893682,796b2e76-cb5e-45a0-bba5-55e3896f4a19,Discover,5412,2029-10-19,11110,45c00cb2861177f4ec45748979ca97d3
89339d11-ca6c-4f11-a826-90ff9a400895,e073b0a4-d2f4-45a1-b8ce-63b5075e168c,Discover,4158,2027-06-23,89203,7c1b775ddcafd209f19c26e1ad86d3a9
78848a3f-401f-4738-bbe7-89915b70d51e,8070fcf1-87d8-48e5-988f-1f369c06cdc1,MasterCard,1060,2028-11-16,94202,ef23ca182450e65f833726a1953e2137
c806daec-30a2-45a5-8771-17454241f509,545d1542-4e1e-4804-851b-400d5b020f68,Discover,3525,2028-11-13,46116,503c251241bc3c75b8ef58130ba6b307
723ec7f7-32ba-405a-be74-62e97d424a25,1839e3f3-d986-40e7-b0da-022e91928a13,Discover,2955,2026-11-28,42650,1d98e17e36aa9ebb355c0424a453b723
286fe160-bb21-499b-9066-667b0bfcc4b5,0094c41e-8408-4846-b185-fbf114db7a0d,Visa,3305,2027-03-05,44656,467bbe35092703b3ac4f628f349961ce
f4f52724-1037-48f6-8abd-7b6ca577438d,e859ce9a-a9dd-43fd-9cd7-bf1bd8c13964,Visa,7294,2028-10-23,48385,a3425926b8e0b2a4d3fb83a8fa8e4eee
35d39507-4424-41c2-8c51-702d9733ffdf,eb0851e2-3417-47e5-b97e-36ebf487607f,MasterCard,1121,2027-05-14,01490,eb73478cc6fa750a51750076c41c625e
f0fb64f4-8cdf-40d7-9f69-0ed895ccc3b6,b92ca163-e06f-44a7-896f-f4b2dd7e856f,Discover,6286,2026-09-19,75521,d3c8015b97a16f2bcf7612625bf3fd47
42616cdb-ab77-4af4-83be-be291cd91638,ecd4feda-08f5-4652-80fd-4406a1316c5d,Amex,8366,2028-01-04,48315,7539c2a5364dc1b99b70695990bde443
1c038e46-8122-4c5f-80cd-2b0d30c5286a,0e725382-cfa7-4eea-b824-68123317826d,Discover,5551,2027-07-07,75116,45f86d0b2b9af3e1e8f5a29df1f97821
0d4c8bb9-6640-47f9-b03b-136a741b72c4,9e99f1a9-2f4f-4656-b1f9-52feeb5fe236,Discover,9564,2029-06-19,64465,458ed34606bd139248a1929a7f5ccc52
59dd8e7d-ecbb-45e1-a962-ed561d04eb3a,eb0851e2-3417-47e5-b97e-36ebf487607f,Amex,6370,2026-08-10,44637,8422623324a4359d734ba160ea3a1b94
0baa9f4a-a790-4c5a-a445-3b381eeacff0,84f6c6dd-37d3-4909-801e-b3d78f3e8099,Amex,9086,2029-09-22,82231,30d6a97bf5a09695a693a234253d83b2
53ff231c-1189-4daa-a393-263bf7a4a344,ecd4feda-08f5-4652-80fd-4406a1316c5d,Visa,3820,2030-01-06,38507,5d192a1fd6517b5c7163fa4c5a43b8d6
61009109-c872-479a-9ce5-1bb91a013e63,bc0e387c-0b60-4a80-9ee9-45178de8cb66,Discover,8060,2027-06-13,47795,282cd287eaf14a69b7cd499975572be5
4f10c4a4-808a-4f29-9c66-5bdebfa9ead1,422d5e26-8e3d-4eac-b286-f70ead07c1f4,Visa,1112,2029-03-30,87340,fd21cf4e0b3444e754ddd3a5201337f3
d0036acd-fc79-48a2-8ed4-b7dd0ff1e187,0094c41e-8408-4846-b185-fbf114db7a0d,Discover,9581,2028-11-09,74897,ed5bbdab3bbb52e1eecb1fa22c4dcb46
62e5e322-eb99-4455-9932-487c991593a6,fc2265ba-8133-4e60-af32-0b135f4fc3cf,Amex,9536,2026-10-14,34552,913565357144eebd32e37f00eb7d0ce6
4bc9dbd4-708d-4522-bd0c-7be682627480,e859ce9a-a9dd-43fd-9cd7-bf1bd8c13964,MasterCard,5770,2027-09-10,19875,5f86df5fc0c6db90ada58f67d735c4a4
e58ca9e7-9d0b-428d-906d-dae95489f18f,0e725382-cfa7-4eea-b824-68123317826d,Visa,6855,2029-08-21,09717,956b45df41e176125d7b4ea9415f508c
f2d8856c-b067-4f36-8d73-5af26b80e727,32c5b93f-8271-4c50-a62b-e8f545caaa6f,Discover,7268,2026-05-19,18434,9d599603bb2062a13f37cf378d06b766
ecc43804-594f-46f7-b9be-80d0c1f258da,ecd4feda-08f5-4652-80fd-4406a1316c5d,Amex,6326,2026-07-09,84373,b5a0557f0eed9e9eadcfb8730d11e7b5
c6d7acaf-db8a-4467-8908-ea495aaa2626,fbd733a9-47d4-4e40-88be-709357213476,MasterCard,3869,2029-08-06,27348,9da21de8557883dba78c60c416815728
4f032c96-97c5-4c78-812d-b7ec5d9e7ae2,bc0e387c-0b60-4a80-9ee9-45178de8cb66,Amex,5260,2028-07-03,71971,857dd2550bc389a87b62d76fe46d4d31
33f990e6-7597-479d-92a8-8c7ecee879c7,017092b9-a700-41e2-8365-eeeddf441c3d,Discover,5851,2029-03-11,62934,2ea0700496d0a4b541323955948d0940
43789026-761b-4434-9d63-02f2b51dd476,5e419f86-6e6b-4b45-a140-d03228124ecb,MasterCard,4304,2026-05-14,83283,9a77a22d70ec9131400d9fea6d679ff3
ee5e40c6-fd69-454e-a427-aff6740371f7,1839e3f3-d986-40e7-b0da-022e91928a13,Discover,9755,2028-04-13,10047,5dfc624ba38493f6793733c33674ae88
fea917d1-1890-4d52-b4b9-912654a599c1,796b2e76-cb5e-45a0-bba5-55e3896f4a19,Visa,9397,2027-05-30,98245,2853ef5aaa6113acdf2ab3b99b83cd30
e020e807-ab93-4775-8e3a-f49fc0af049f,1d301ea7-8438-4977-bbde-d4ecb1b9ca1d,MasterCard,6214,2029-01-22,56800,e3b72797e87e722fcc37d595d55bf8cf
578a1a80-1c46-4801-88da-4c7c40496837,90448626-31aa-4d65-a854-dab84c21bac0,Visa,2040,2026-06-15,38254,32fc87e84293dcfa707ed0a6168fc639
a8b7b9e0-dd37-47e7-8f37-ca5d189add60,fc2265ba-8133-4e60-af32-0b135f4fc3cf,Visa,5016,2026-12-02,09242,1321589738b3ba0c45f45fe3cc88180a
84df5af6-11ec-4e1b-9b05-990d43dc8ff3,e6dfc052-6a5e-4aa6-aca6-ff3581a23a84,MasterCard,1746,2026-12-17,13519,f0ab09cb67427b9eb86545b18d778c95
