ScheduleID,StoreID,EmployeeName,ShiftDate,ShiftStart,ShiftEnd,RowHash
190144db-1591-4255-801f-7db9009b7292,73a07333-85db-4fc2-9e1d-125e5557802d,Elizabeth Rosario,2025-05-24,09:00:00,17:00:00,929613ed059bba8b8ff7736fa97d4792
0f0efc4c-22ff-4d7f-8cb7-da49fb2a2d64,0a2fb1e7-6136-4713-a3ab-d0845186dea8,Timothy Fernandez,2025-05-22,09:00:00,17:00:00,856f83a01f9e29478c231d488f8fdf8e
c06534b0-346c-49e3-9169-e88c762ea7e6,d41124dd-d026-420b-a502-241945f71418,Shawn Allen,2025-05-19,09:00:00,17:00:00,ea8161d02a2d7b0aa2b3cdc63b2a461e
74ee80ea-7477-4618-896d-6113c0033bea,1629f429-b1b4-43e5-b923-38c9562df935,Mitchell Johnson,2025-05-18,09:00:00,17:00:00,cfdfa54e4040b13dbe63913220ca3afc
2941dc6d-fda9-4bcf-a75b-00277a14d7ed,c497212b-f140-4798-8a4a-fff690590af5,Krystal Mcdowell,2025-06-10,09:00:00,17:00:00,c5a0fa2367d1a10a5b110540a9e01934
181cec2c-23b4-44fa-b63a-30b122a28478,581f6795-d78d-48bb-906a-803db42b5308,Samantha Petty,2025-05-15,09:00:00,17:00:00,71ed02314cb94b6c58b09e9fb1ba3e60
17a5b774-a4ad-42c0-9899-43aaa5cbd39d,7d394859-6901-494b-975d-d0307729e8ce,Crystal Johnson,2025-06-07,09:00:00,17:00:00,7a6dc7713045a34ca569be35934ba556
4572dd98-8c43-4392-a80c-9d72173ccaaa,3e280c93-e647-4ad1-bdde-14dae735e364,Anthony King,2025-06-01,09:00:00,17:00:00,748ed384d49f7ded13de936903655c23
ffde8279-805f-44ac-a12c-82ff69fb73db,4c52532d-b5c5-4845-8420-6218f0b41d98,Cole Haney,2025-05-22,09:00:00,17:00:00,df11c2852756c691140f886cda152b26
a47df83a-9be9-4f14-b0a6-c4002bdf64b7,54d6d80b-2e76-4b60-80ed-a3204e23a4b7,William Buchanan,2025-05-29,09:00:00,17:00:00,043f8d0288dde0b7f7ff3ef70b259f10
983e794f-3108-4de4-8450-751c2311b4d6,3f860e78-0d6e-452a-b7b2-ed200b054978,Laura Smith,2025-05-27,09:00:00,17:00:00,f4cdb0fc9783a3323c5a08fb5080c5cd
2cd6d4c9-fdab-4ef7-9003-b0ec7684c83d,333b2789-e4a7-48c8-a757-1f8cc41273a5,Daniel Lynch,2025-05-19,09:00:00,17:00:00,f7b1ba070a3cede0abff7e7e5f2f3803
794d5dbc-6703-413e-ad72-a7016aa88f01,35136aa1-c8a8-4039-870f-c761e80fe8cf,Justin Farrell,2025-05-23,09:00:00,17:00:00,a6f270b5a8a0d2fb6b6c49dc7d004d94
358478ef-3231-4d2d-8c5a-fc1a6a008e5e,f7707042-df3b-4a83-9d03-d82bac2e3f79,Jimmy Donovan,2025-05-17,09:00:00,17:00:00,4844d035f1e8c8b2afbafbf779570d6f
f0d776f6-dfff-4ce6-b1d0-835329611573,f7072436-bacf-44d5-86d7-62843ac7e9a9,Ralph Morgan,2025-06-08,09:00:00,17:00:00,e601995ab98ae65c7f0f4c6bbe8d0079
f7ec2ab7-2ef1-4c19-8dbe-02ba8a407a51,53a7cd91-a001-4320-ae57-b6b9f276f171,Zachary Berry,2025-06-07,09:00:00,17:00:00,8bdeaef99f85ef7e0e16b95164acb6ea
9d71f20b-9624-4d9a-9ad7-e3bcf25293cf,581f6795-d78d-48bb-906a-803db42b5308,Duane Oneill,2025-06-04,09:00:00,17:00:00,59ca697bb89416c3664c2bcf7cd7869b
32d1cd71-4695-4b7f-8ce0-563d3797b911,7eb89a43-477e-4ffa-8524-0df4db71df05,Susan Martin,2025-05-19,09:00:00,17:00:00,577620108b762a0fb1b5c5e3e83eb999
418bcb88-78e1-4a1b-a384-40d18ce9273a,9b70695b-5588-44ee-b349-95fdef5dc164,Maria Kim,2025-05-22,09:00:00,17:00:00,64cf63b8511f75b273e69f7001ab46d1
13bb316e-f72d-4cb8-98c2-491849d97948,af8f8a04-b980-4a2a-9c5c-37970e8dc361,Vicki Hart,2025-06-08,09:00:00,17:00:00,f9df936f9278fb2a9ec812132fd19210
78b0bb2f-482d-47af-b87c-8334669e6e43,0c78f6ef-a105-47e8-84bb-ef2e3d6bc4df,Brittany Ramos,2025-05-30,09:00:00,17:00:00,ce1398450bb7ed95a572ab810230b258
a2d31cd8-b4ab-42ff-92d1-26b5a2539461,efc4cc72-13f4-40a1-acd1-bf6be1e954d0,Wayne Houston,2025-05-20,09:00:00,17:00:00,6fe2e0cef4eff9b7bab687e3132b11d2
06671f44-c25f-4ed3-b0a3-54fb53408ded,623d601b-cf79-47df-8989-7d7cb9b42f59,Jennifer Hunter,2025-05-30,09:00:00,17:00:00,c7535a2ebe88d81cb8531659c1437732
10ec01f4-b4ab-4015-9049-c3edcd07d142,76d92cfd-2cb6-49be-90ef-67d5c120e6f4,Elizabeth Lee,2025-05-14,09:00:00,17:00:00,d3a099baa86fcd3ce418247eaba8e15a
b28241b9-897a-49e8-bf33-5dd94049b99a,42ebbb25-07d2-4827-abf2-35b3c9daa300,Mr. Francisco Webster,2025-05-14,09:00:00,17:00:00,4dd03688dafc17da54529edcb9d25717
ae1044ef-d3ed-483a-a8de-322388fd54d4,8b31192f-b40f-4af5-9186-67a1c00ccbee,Lori Flores,2025-05-18,09:00:00,17:00:00,718c85cf85509e7517081db111530ddf
26ae9f67-6bf2-48a6-9415-0b2d62bda1f9,387c129b-f872-450b-b073-7d63cbcc2e5b,Michael Young,2025-06-06,09:00:00,17:00:00,590a74457bdc355818bd34b73dd54953
205d4ed0-e745-4063-b917-1f11c3985198,53a7cd91-a001-4320-ae57-b6b9f276f171,Christopher Mullins,2025-05-29,09:00:00,17:00:00,745e05390cbc70096d239fddc47d0b77
0c055016-0aca-42b6-992d-6a756bf09877,f7707042-df3b-4a83-9d03-d82bac2e3f79,Veronica Marquez,2025-05-22,09:00:00,17:00:00,a53dea14fe560c22c962e2a576eaed9e
6133b401-7bbb-49e5-880d-114915320278,e197cf7b-8fe0-4586-b917-71660fa7fe1e,Alisha Underwood,2025-05-17,09:00:00,17:00:00,d105009f1a724d04e16f21e1c2515382
3cf6ef2d-c163-494a-9a5d-da5c37d12ded,44ab216e-47d0-4cb3-aac2-a7ba9098bb07,Krystal Watson,2025-05-22,09:00:00,17:00:00,bde965ac9b530f2cc803b8f286e81376
2e56b111-93f7-4003-9edb-e1c7a5285efa,4eb36c5a-37fe-4185-b05f-0d77270d822c,James Hendricks,2025-05-14,09:00:00,17:00:00,740de75a7f06c0fc45c46bc9ba9491ee
4039bf5a-0617-4182-922c-b6963656c6aa,26e72a87-dd20-4495-ac2b-4c0144f9fc9c,Carrie Lane,2025-05-24,09:00:00,17:00:00,6ed68304f961a440f1cec565503a50d1
63124218-8353-447e-9b68-8ddc88115f81,b9a52562-e7a1-47f0-b50e-fc9f4a326f17,Susan Cole,2025-05-16,09:00:00,17:00:00,c3f7344a944d0c55fd4f197256538d74
5dca39dd-7d2f-4b2e-806e-7e6a9c6b480a,8940ea8f-f6be-4505-b6e9-895ec65a2da9,Jason Wood,2025-06-06,09:00:00,17:00:00,87ef4cf3a53465d429f26bf5543a7ea6
cbdf024a-7482-4e1b-9cee-dcbe9525f40a,40bcc72f-da6d-42c1-950c-490e47205fbf,James Pittman DDS,2025-06-08,09:00:00,17:00:00,2fab9915287de4a4fb3ebb7a13ff6107
30e15b82-6df2-49f2-aa1a-cfb0e5d75663,8b31192f-b40f-4af5-9186-67a1c00ccbee,Andrew Boyer,2025-05-30,09:00:00,17:00:00,4a8e9f55887bcaef8177b94d25a2dcfe
8736dc32-d4d0-4b74-99e9-65248e41dad6,c6e5da8c-02d3-41e5-afcd-07c8b0216ae1,Miss Karen Stevens,2025-05-31,09:00:00,17:00:00,fdae9992b6f98ec2692e7d9810fd2404
1e7e0635-03a9-4c74-ab92-8c12d78329d6,5da11b57-c618-419f-be8e-0fa9ae30450b,April Gross,2025-06-09,09:00:00,17:00:00,b89c4e8082946dfa4e39e8e9272cc2a6
654d157a-d805-4e14-bf24-ef6c637f2a07,953fbd98-d927-4711-ada7-e78c7da3428f,Eddie Davis,2025-06-06,09:00:00,17:00:00,9bbabcfc6d859a0d3d971b4cb3e3b886
969ffe8b-791a-4027-85fd-5dad1ccb3d92,53a06850-070b-4542-87ee-ba6a1fea44ab,Sydney Ward,2025-06-05,09:00:00,17:00:00,9de40927d5370bc182fb17c4a62a8a50
3967cb2a-3b76-407b-b50c-6851e96b7f22,53a06850-070b-4542-87ee-ba6a1fea44ab,Jesse Fields,2025-06-04,09:00:00,17:00:00,6abb3ad30992d112162457c94f8e6966
cc6eb176-291c-47d4-ad46-32cf1699d3da,0bc96bf8-c15b-421c-baca-1e839080a232,Robert Lawson,2025-05-17,09:00:00,17:00:00,89754de6153fb85344b2dbe4c113f5c5
2d9ebce4-774a-43b4-b1a3-e91a3c5e84bf,c534a652-7287-4226-9684-b4f9b8cde1c8,Brooke Garrett,2025-05-28,09:00:00,17:00:00,0527cb1eb543d5f8ca5282112bedbe50
3375f425-ef26-43ec-9ec9-c9c22b944f11,874e3482-e0bb-4936-9f1c-41bda29cbd80,Joshua Rodriguez,2025-05-17,09:00:00,17:00:00,301004292af23290e5ba7e097cb2f573
23da215b-a395-411c-ab30-af18a447231f,2f8ebb4f-9719-49e9-abf8-2bd3f41c7066,Debra Riley,2025-05-28,09:00:00,17:00:00,25ec49735a0211723e96c8fb9d22b1dd
a19d79c5-a435-456a-a5cc-f607aee3946d,c49e299b-895b-4fad-b361-879cec70a5dd,Austin Chapman,2025-06-01,09:00:00,17:00:00,3b8f389e37eb65ed83bea6a329a4f09b
76b2a0b2-043e-4213-b6da-3109858d90b0,ff3c70c6-1b3b-4bb8-9202-f3d494c1c4a5,Lindsay Cortez,2025-05-15,09:00:00,17:00:00,e2521f8547f7045a28d0208d6e5bcdba
82989599-6f7a-4345-87a4-81b474761526,c6e5da8c-02d3-41e5-afcd-07c8b0216ae1,Veronica Hughes,2025-06-05,09:00:00,17:00:00,9141dc57959b150e1167b57d90df8aff
5ae57fb5-6ae0-4040-91ec-26eb8e1544ed,42ebbb25-07d2-4827-abf2-35b3c9daa300,Sarah Adams,2025-05-26,09:00:00,17:00:00,9320d5b4328d48e0bffa91767e81a45b
d24aaaf2-1ad2-496d-8d78-39eaa86a708f,e032ddb6-04f6-47a5-90e5-f68140962d4e,Meredith Hardy,2025-05-21,09:00:00,17:00:00,837db6a2972cf9d93dd658b405850258
66e559f2-f633-4c60-9a28-f79349d6f63f,bb3a0954-d83c-4e5b-bd58-c4250a26ad2f,Frederick Levy,2025-05-20,09:00:00,17:00:00,d6fb93d5b69b2cfd7605cfdcc3e307dd
bf2ff838-4e07-4671-aa4d-0231d279ab37,0c78f6ef-a105-47e8-84bb-ef2e3d6bc4df,Herbert Park,2025-05-27,09:00:00,17:00:00,2aa31c6235f34e0f27ca40297cb439fd
76afbfec-5563-4978-93d1-ad9f23f62c2f,0a2fb1e7-6136-4713-a3ab-d0845186dea8,Chelsea Rice,2025-05-18,09:00:00,17:00:00,8249127258c6babd99b763d822e3db99
ef3eeb53-5801-4dce-abe2-c043eeaa91c2,44f20b1d-8a8b-4c64-94be-29c1042122c7,Roberto Brock,2025-05-16,09:00:00,17:00:00,da8f4f6980e1a2053781544fac7a8362
64a2ebbc-7098-4e77-bff6-748ac0dd54a7,c497212b-f140-4798-8a4a-fff690590af5,Howard Fields MD,2025-05-16,09:00:00,17:00:00,d669ef58912f17fe713bc2efb5c669ee
ad2369e2-87aa-44a2-88b1-d016386ddc3b,44ab216e-47d0-4cb3-aac2-a7ba9098bb07,Cindy Webster,2025-05-29,09:00:00,17:00:00,d1f805dec37e385678800205abdcb3b9
b6843397-a5c7-452f-9747-eeed5382c745,ff3c70c6-1b3b-4bb8-9202-f3d494c1c4a5,Jennifer Weeks,2025-05-22,09:00:00,17:00:00,6fde9e6cf1107a3c218a9e6267878ea8
6272e09d-7ebe-4122-85f2-9c1fe2e98a99,dfa80e9f-194e-45b7-a356-5e25c05d1920,Teresa Ross,2025-05-25,09:00:00,17:00:00,6fd53690a9f4cc3b3c00041e452b2492
362533b5-a210-4fa4-bfe3-7fce4dd49337,e197cf7b-8fe0-4586-b917-71660fa7fe1e,Susan Wang,2025-05-28,09:00:00,17:00:00,a3df06f06de67aa50fe826afc90c38c2
20f8505c-6281-40f1-b1ab-3caf175b0240,35136aa1-c8a8-4039-870f-c761e80fe8cf,Stephanie Cardenas,2025-06-03,09:00:00,17:00:00,3d542545831ab19b1fab99ef801e40ff
ee953082-b891-47b0-a174-d511eca39911,3e280c93-e647-4ad1-bdde-14dae735e364,Anthony Mendez,2025-05-19,09:00:00,17:00:00,29c769c498fc9401f70f98cb6d44c22e
2e0b63b5-479b-43ae-af04-d6df38e690c5,44f20b1d-8a8b-4c64-94be-29c1042122c7,Matthew Hubbard,2025-06-03,09:00:00,17:00:00,bdbd97fa337e4d219a8c52e0dc1c126a
5684e498-b48f-42b3-8e73-1d6fa57668a0,f7707042-df3b-4a83-9d03-d82bac2e3f79,Michael Koch,2025-05-26,09:00:00,17:00:00,098effc3c99924f123588dc9feccaf1d
55d4dabd-4d05-4a50-ac1a-f238269d583a,64e37cee-410d-45da-8592-a2e08c8eeee4,Anthony Evans,2025-06-10,09:00:00,17:00:00,d99e9ce1e28d860400a86073e4f105bb
390a2fe5-b7a0-4c0e-ab6e-eb75a59e2686,ba13b2d5-a484-47d1-a3ca-286034075be4,Robin Cooper,2025-06-01,09:00:00,17:00:00,9c82bb2e330ad05295b6655a42571b50
06793295-fea4-4278-a1a1-d286c2459cb1,7eb89a43-477e-4ffa-8524-0df4db71df05,Samantha Williams,2025-05-14,09:00:00,17:00:00,15801f9853d5d218be8f3732b716f4c8
05594823-9b28-4252-8315-f7cb4cb592d1,0a2fb1e7-6136-4713-a3ab-d0845186dea8,Adam Mendez,2025-05-26,09:00:00,17:00:00,70d92718d148e059367265d78bf84601
59005a43-b3e5-45d0-96e4-a2aa410d2f0c,aa99fef2-f9cd-4a0d-84dd-f2981ac7febe,Angela Lee,2025-05-30,09:00:00,17:00:00,eb40c84050596635339d99c6375a6e4b
30708d67-be5e-46e8-9766-0c2c6269f1b5,0a2fb1e7-6136-4713-a3ab-d0845186dea8,Barbara Farrell,2025-05-19,09:00:00,17:00:00,0e6e372ce39db971b3cea78d1bb2895d
fcf61561-6949-4ae0-b023-b0b22bf9faa8,e032ddb6-04f6-47a5-90e5-f68140962d4e,Vanessa Gilmore,2025-06-04,09:00:00,17:00:00,e41b8d6b10fa53b2f3a137860aca2312
d79d21ed-5f5f-4bdc-9236-8e519cca9afe,a1b128d1-a63a-4445-a100-8252f369454e,Megan Green,2025-05-21,09:00:00,17:00:00,0df8256df173fe9ff90c7082538b2498
4581a5eb-08bb-47c8-a68e-2c9ca42bb435,54d6d80b-2e76-4b60-80ed-a3204e23a4b7,Danielle Kelley,2025-05-19,09:00:00,17:00:00,2bc8a4afe4a90c6997778f53db903ca0
9fdbe3cf-763b-4e27-baa1-eae151396398,ff3c70c6-1b3b-4bb8-9202-f3d494c1c4a5,Lindsey May,2025-06-09,09:00:00,17:00:00,08c9ee12d15a0e6c3c56e4e9946121b7
aadbccaf-e84b-4749-9d6f-efadad0ba190,7f572379-db22-4ff9-aa01-f5a2e08e2b7e,James Chen,2025-05-20,09:00:00,17:00:00,adb1c70701b1360d6681bb1858708e62
2dbcf2fd-c888-4753-aa4c-d16e3cd3f340,387c129b-f872-450b-b073-7d63cbcc2e5b,Willie Jacobson,2025-05-13,09:00:00,17:00:00,32edf15fedd5f00a39f4fc7ced456e37
31278fdf-1248-4cdf-bdad-e1c1139625e1,f7072436-bacf-44d5-86d7-62843ac7e9a9,Lisa Cook,2025-05-31,09:00:00,17:00:00,2ecfe644e5ae87d12dc97a8fbed44900
ded58c1c-06b7-4e94-9760-2eaefcffbd8a,54d6d80b-2e76-4b60-80ed-a3204e23a4b7,Aaron Macdonald,2025-05-31,09:00:00,17:00:00,fe379e65bc4cf13456aeaab9c534fd93
0ae2b70c-41c8-4ad4-94d3-857fc2788f7a,49b14348-e197-4620-b56a-1d0c5ba462eb,James Warner,2025-05-30,09:00:00,17:00:00,150f299763d35bc00684db9a2046fcba
bfe1b688-0b4f-4a73-8aa6-cedb4c42ce52,8f8cd3cf-ebcd-4060-9274-bc2327f781b7,Shannon Miller,2025-05-22,09:00:00,17:00:00,1004be1e7b34628b0b5aad60d6ac2a97
eca090e8-090f-407a-a607-76c0ba8ca9a6,5da11b57-c618-419f-be8e-0fa9ae30450b,Jeffrey Martinez,2025-05-29,09:00:00,17:00:00,b2f30bfabffc04d0803172d6ed72f7c9
00b0197a-6d05-4ca5-ab84-013933f284b6,3e280c93-e647-4ad1-bdde-14dae735e364,Andrea Young,2025-06-05,09:00:00,17:00:00,6b4acf119c7d45a60a047ff837377992
2d74c5e3-cc9e-4253-8aba-03862a0dd3f4,9b70695b-5588-44ee-b349-95fdef5dc164,Jenny Romero,2025-06-08,09:00:00,17:00:00,cf8683029acbf3e1d590d8f58101e84d
8abe9ab4-2bed-4842-8216-a92586adf0f6,b9a52562-e7a1-47f0-b50e-fc9f4a326f17,Paul Owens,2025-06-09,09:00:00,17:00:00,ec3bfc69e4265417448675d69d73119f
f292b61f-d22c-47a4-a043-b4a07d43b4cf,5da11b57-c618-419f-be8e-0fa9ae30450b,David Torres,2025-05-19,09:00:00,17:00:00,586b3f7f9032e4cfb73b55b309e5c8b0
ec6e7f37-815e-4544-870f-4461a8f25fd2,01ba8c95-22e4-4f8e-bdd7-367531b7e260,Leslie Galloway,2025-05-14,09:00:00,17:00:00,f8c6974fdce7dccbf50a829b1e502bc0
31f6f394-7ab3-49de-a27b-8e77b21934b5,3f860e78-0d6e-452a-b7b2-ed200b054978,Whitney Guzman,2025-05-19,09:00:00,17:00:00,b488d031225ef1501e2de1c82dbac6dc
c01ba8a8-76c2-41ec-9734-c2b8289557ff,5da11b57-c618-419f-be8e-0fa9ae30450b,Kyle Spencer,2025-05-15,09:00:00,17:00:00,d79717978d304e87c9b4706e73f32a64
15357eb4-41f4-4ab2-84b2-c1aebb55d4e6,c9749b26-5c7e-4918-8086-07f1ad862e2d,Jacqueline Henderson,2025-05-16,09:00:00,17:00:00,16f4dd9a5cd78d8ce45e250d92d564d5
a6ceaae8-6a53-4c18-951f-48bf305fdb18,3a5296af-bd13-4a34-a138-aa20dd5c46ba,Nicole Anderson,2025-05-24,09:00:00,17:00:00,a9e7f28c6d3ca2bb7cc16246f21aa9c9
c9eded5d-ce15-456f-8bb2-6597dd0feb0d,26e72a87-dd20-4495-ac2b-4c0144f9fc9c,Kelsey Ramirez,2025-05-12,09:00:00,17:00:00,adcaf0ebcca1180c201f8da25d7dd105
983929ac-dc6a-47ff-ac13-bc5ed7402c5e,fc971a8d-bf12-451c-b975-f2901b591fe5,Chad Chung,2025-05-24,09:00:00,17:00:00,f1d8731dd9c4b215a1b841ddc6373e02
a96ee4d2-a8d3-4a43-9b20-62ab15575924,3f860e78-0d6e-452a-b7b2-ed200b054978,Elizabeth Cox,2025-05-13,09:00:00,17:00:00,0733ef669994f5867889e689445b12b4
c1f4d33b-6c76-47ca-81d6-ebad76f3d527,e197cf7b-8fe0-4586-b917-71660fa7fe1e,Renee Walker,2025-05-27,09:00:00,17:00:00,648517430e546f498d179fe7cddb3869
d698d954-583f-4d14-a98e-96fb151d982b,c497212b-f140-4798-8a4a-fff690590af5,John West,2025-05-15,09:00:00,17:00:00,c3e46bd0102a9cea73aab83f51532c88
daefce15-1a4a-4b7c-a4b5-b53381a88a3e,e032ddb6-04f6-47a5-90e5-f68140962d4e,Ashley Bowman,2025-06-01,09:00:00,17:00:00,89589fe914f25fe08ef7b1dde751e4b9
29aff28a-fee3-4eaa-bbd4-b264d0d938c8,44f20b1d-8a8b-4c64-94be-29c1042122c7,Cheryl Wilson,2025-06-09,09:00:00,17:00:00,24192ed042eec3aa67bbdfa03511a158
c77142d2-91b0-4b0b-9639-d490afeca748,c497212b-f140-4798-8a4a-fff690590af5,Ronald Pitts,2025-05-21,09:00:00,17:00:00,1a50da5668e7aba278f8d5ac13207a13
ed419c40-9076-4e02-8361-ba759158aee0,4455fc8a-2871-40be-a37a-c8d9534a085b,Christopher Sanchez,2025-05-19,09:00:00,17:00:00,6b6071a0cdf823bd20915c362fc17975
a5c44e30-b796-4fb1-a0e1-b776f36cdbc7,44ab216e-47d0-4cb3-aac2-a7ba9098bb07,Terry Nelson,2025-05-12,09:00:00,17:00:00,0836a68924662c72f19ff25a4d67c507
8c9c8f94-92e7-4e18-8117-b9672ce1e979,921cb450-415d-4451-a34c-149527faa2d2,Jeremy Lewis,2025-05-13,09:00:00,17:00:00,e242c8aa9c1eddd5959c4640c6ce7712
4ca71414-a9ce-4c3d-8bac-fdf05be7d8a5,7d394859-6901-494b-975d-d0307729e8ce,David Thompson,2025-06-01,09:00:00,17:00:00,ecf25ad38b79543e14ca56f8d8e67db6
c269caa1-eb67-4f8e-8332-0d7cf5859db3,49b14348-e197-4620-b56a-1d0c5ba462eb,Kevin Strickland,2025-06-10,09:00:00,17:00:00,7a46a9c823e7cbc6ca9256602c1a24c2
1b4c4cf6-29f6-4716-be1f-3e929b58dc07,76d92cfd-2cb6-49be-90ef-67d5c120e6f4,Matthew Brown,2025-06-03,09:00:00,17:00:00,54bddaa45a2a43de61d948efd1138109
1e75070f-ea20-447d-b233-d89457a11d1e,4d50f9b7-fc77-4655-9e40-8d1402c05266,Daniel Evans,2025-05-13,09:00:00,17:00:00,62341e512b8c6efc55d08284572bb7ce
0c06a0a1-bbf2-412f-9ce0-572695415671,44f20b1d-8a8b-4c64-94be-29c1042122c7,Heather Daniels DVM,2025-05-28,09:00:00,17:00:00,7433bd182c6b7f5e4123d4aaa8c06973
1571ba9e-3a69-4840-9cd1-3b41867f5e45,458ac4b9-4fca-4259-8012-13972a2623aa,Paige Singh,2025-06-03,09:00:00,17:00:00,49f04a661942247f1e8511b6598b979f
ba022201-0ad1-4ceb-8777-fb2ed2616f01,bdb9d14d-c449-4eb6-a2dd-72c0c2a444f4,Alicia Sanders,2025-05-15,09:00:00,17:00:00,e05c357adc43c2ceca7214ec66b335c2
4063e1d5-b57a-4d3c-bdd0-20fc7110ac1a,44f20b1d-8a8b-4c64-94be-29c1042122c7,Sherri Peters,2025-05-20,09:00:00,17:00:00,5b80a686499b4affddb7cbb3cec0fae9
694dd605-5442-485d-be35-f055821b1f49,efc4cc72-13f4-40a1-acd1-bf6be1e954d0,Christine Cook,2025-05-17,09:00:00,17:00:00,65f852c3c2f15714fc4488ab9f695bda
67e9a4e1-0cab-488a-b92d-750b319835b2,7d394859-6901-494b-975d-d0307729e8ce,John Phelps,2025-05-15,09:00:00,17:00:00,a02ca0d0514ceb75a39c5942f16b91d7
8f7341b5-547f-4055-afc3-8b7d58e4c8c8,3578aac1-4634-4f97-9bc4-65d3d6b2e5a8,Crystal Buck,2025-05-15,09:00:00,17:00:00,e48e59becfd5fbb2eee649bdb3415ccf
48015a01-605a-492f-801e-aa7ffdff1be0,bea13524-4693-4864-b4f0-c2ba929b6598,Daniel Brown,2025-05-15,09:00:00,17:00:00,5aecef5140d7c45d1e94ee6407c45f49
465e05d4-42d0-476f-998a-a74018757e3e,a29e1064-53d0-44a2-bc61-c789e296ddae,Jerry Hunt,2025-05-13,09:00:00,17:00:00,57d816e93ddd057aa863340a5778eb3e
05908d21-cb23-4205-bb8c-99eb12596ece,874e3482-e0bb-4936-9f1c-41bda29cbd80,Henry Jackson,2025-05-22,09:00:00,17:00:00,bad1bf42f6d4f64505d7f92d5eb51811
b943b8b5-4cb8-4b2c-8d0d-3b943182a104,a29e1064-53d0-44a2-bc61-c789e296ddae,Tracey Mora,2025-05-16,09:00:00,17:00:00,a7ae1949b9a4dd1f701be58cb87534fd
ab537e35-bfa2-43de-bbd0-5ade03134c6c,093eb1fa-4fe5-41c3-89d4-8b5f2a340377,Katherine James MD,2025-05-16,09:00:00,17:00:00,659ec6382dbe08875c98b0b5ff81186c
05f87e17-cbf4-4af1-a9af-ec27747ff9ab,122d5a21-1d98-41dc-9385-658fe7ef67ab,Amy Gordon,2025-05-13,09:00:00,17:00:00,03655455cc97652261a805a7bcaa8763
2d54e174-b516-4657-b86f-f9e7d4706e8f,35136aa1-c8a8-4039-870f-c761e80fe8cf,Justin Mcdonald,2025-05-12,09:00:00,17:00:00,cb49e08308cac2c9987dd814cbaabeea
f919e876-3ff4-4bd4-828d-4d16faa6037b,0c78f6ef-a105-47e8-84bb-ef2e3d6bc4df,Carrie Bell,2025-06-08,09:00:00,17:00:00,50722d7296419cd868371d8e4bf3c0ce
9e566c56-8a1a-424b-9341-3d17a24c8911,bbf68760-7734-406b-b254-cf19c1d58175,Andre Vasquez,2025-05-31,09:00:00,17:00:00,234b5b2f115ce5b891eaf0e14fc17f9d
ac5b43ee-2ff5-44ff-a4d3-64362b6f6a9b,08468168-f14f-4e24-a000-22dc8424a0e8,James Ross,2025-06-04,09:00:00,17:00:00,ff389098eee05b74c017cd35b7308318
ec21ba13-102c-49c0-a59b-8730b206c9fc,bbf68760-7734-406b-b254-cf19c1d58175,Joshua Robinson,2025-05-19,09:00:00,17:00:00,3bd78813a0cf90ca4413bd14e14c8d77
51cd7172-6777-41b1-88a0-a9853e29a002,e6903e1d-1e5f-49a2-a227-741db594d62f,Mallory Garner,2025-05-14,09:00:00,17:00:00,1ca39664f1f48fd1a9de5d735f135b6f
afd49904-b4f8-4420-88a4-61247cfb5c1d,fc971a8d-bf12-451c-b975-f2901b591fe5,Lisa Richards,2025-06-10,09:00:00,17:00:00,c78094fff7314ff897b8170e08545433
aef780b7-3b8c-4cd6-9fb2-c6b2efa1fc70,e197cf7b-8fe0-4586-b917-71660fa7fe1e,Meagan Butler,2025-05-28,09:00:00,17:00:00,5f31ca867351c985f833226e98356592
dd31d5fd-fb93-4f1e-9d75-a1cdab527586,8b31192f-b40f-4af5-9186-67a1c00ccbee,Mrs. Jamie Shannon,2025-05-31,09:00:00,17:00:00,c7732d4271d208303e56a8a20d07ce90
379a8360-c3cc-4ae7-a98f-2475e4145d65,20d89646-1959-4624-8d20-117e253bb496,Danielle Snyder,2025-05-27,09:00:00,17:00:00,aed62c53c25c5b21e5d73cddc0b4d845
44830564-c55e-48c4-b4a0-05b764ffd46a,7eb89a43-477e-4ffa-8524-0df4db71df05,Shannon Anderson,2025-05-16,09:00:00,17:00:00,bfc22cdcf9f4c48918cd0227bcd3844c
cc7e8c0a-ad33-43eb-9994-704a41b6356a,7eb89a43-477e-4ffa-8524-0df4db71df05,Joseph Mata,2025-05-15,09:00:00,17:00:00,c0f608e7255f5b8989857c6791bf90bf
d314e8b0-27d8-49db-85ca-da6c0e3bc08a,ba13b2d5-a484-47d1-a3ca-286034075be4,Charles Cobb,2025-05-22,09:00:00,17:00:00,80e030c958e98de077fd7d26f7e9b3e2
9f921012-8ed5-4c84-bff1-80081a760a20,19c5874f-165a-4baf-b00b-db1e8e4a8ff2,Kathleen Rodriguez,2025-05-13,09:00:00,17:00:00,e220ae72a818eba82a130922cc6f5887
d4c32aed-ea5c-4647-9160-8855f4b9adbe,7eb89a43-477e-4ffa-8524-0df4db71df05,Kevin Hill,2025-05-25,09:00:00,17:00:00,1f86fd8d02a1036e650b68b0f90f1976
35b189dd-ff47-45dd-a79d-32ab99afb4fc,26e72a87-dd20-4495-ac2b-4c0144f9fc9c,Christopher Winters,2025-06-03,09:00:00,17:00:00,acfe7b183eddd7921135a39a46718532
